prime,ratio_over_sqrt_N
6449,0.9662049586268168
6451,0.9588135959336901
6469,0.5267498073187514
6473,0.41232472735434356
6481,0.3737640406577322
6491,0.5661443016741613
6521,0.44874174309650144
6529,0.5091947404727413
6547,0.6179274139613162
6551,0.5832547236688332
6553,0.5594140067807777
6563,0.42831507839235095
6569,0.39339406258258136
6571,0.39274806648240745
6577,0.4055186795409234
6581,0.4083435857327079
6599,0.2982041938827369
6607,0.48440706721748233
6619,0.939834028227197
6637,1.2285743084174943
6653,0.8854979012004636
6659,0.7338792945168935
6661,0.7001644855660982
6673,0.7361043377225657
6679,0.8118737178207527
6689,0.8261141193875816
6691,0.8058906179993982
6701,0.6159628625623993
6703,0.5704976201841601
6709,0.4630310247576189
6719,0.5000083037209676
6733,0.6619643172735078
6737,0.6565413070456458
6761,0.4843122387142183
6763,0.5145513957478084
6779,0.758823538536024
6781,0.7627957995301661
6791,0.639308883095355
6793,0.5859674178757212
6803,0.2133861696550812
6823,0.8407250303897099
6827,1.0039798304593666
6829,1.0746074607753686
6833,1.1902697358810241
6841,1.3063588341695538
6857,1.0694908490385129
6863,0.8500908000819076
6869,0.5875106543829919
6871,0.494320717175058
6883,0.16689370117469454
6899,0.8601584285592621
6907,1.1539569464387358
6911,1.2777005060427344
6917,1.429491076714411
6947,1.4353582634651454
6949,1.3904223440519972
6959,1.1049025523683975
6961,1.0387028445077178
6967,0.830804068790565
6971,0.6898238182486871
6977,0.4866137683926115
6983,0.3133458486903471
6991,0.21442084561523067
6997,0.277786529859502
7001,0.3435063272332242
7013,0.5176418632304669
7019,0.5731587633544654
7027,0.6093449411902963
7039,0.5917673675918496
7043,0.5732230323433407
7057,0.5129460049121856
7069,0.5120012350206448
7079,0.5248804975200622
7103,0.5405572536270226
7109,0.5934729820063928
7121,0.7744856721651894
7127,0.8739840365155191
7129,0.904884768525789
7151,1.0767619725789412
7159,1.056401826675667
7177,0.8991545368390385
7187,0.7488744019752035
7193,0.6310655313778997
7207,0.29199845752853476
7211,0.21540677487365717
7213,0.1995308662709804
7219,0.27720800244277144
7229,0.5619632589196609
7237,0.7714625051779267
7243,0.8882087048686602
7247,0.9413204327011025
7253,0.9802294727613032
7283,0.5713452193024391
7297,0.32948873213424734
7307,0.29296152312877916
7309,0.2978565892612977
7321,0.35736091788942453
7331,0.42635105623724423
7333,0.4423300645481753
7349,0.5699953501017978
7351,0.5811187248391797
7369,0.5490861770628024
7393,0.17840290157959265
7411,0.4406464486582433
